Spectrum,Nutrient,Concentration,RawIntensity,NormIntensity,File
879.0738,SCINUS-Lactate,0.05,0.9949647681,19.899295362,COR-Lactate-0.05gL-SCINUS-10sx10-450mW.txt
881.1153,SCINUS-Lactate,0.05,13.0663243248,261.326486496,COR-Lactate-0.05gL-SCINUS-10sx10-450mW.txt
883.1562,SCINUS-Lactate,0.05,106.4874760640,2129.74952128,COR-Lactate-0.05gL-SCINUS-10sx10-450mW.txt
885.1963,SCINUS-Lactate,0.05,14.2858446484,285.71689296799997,COR-Lactate-0.05gL-SCINUS-10sx10-450mW.txt
887.2358,SCINUS-Lactate,0.05,21.8079981242,436.159962484,COR-Lactate-0.05gL-SCINUS-10sx10-450mW.txt
889.2745,SCINUS-Lactate,0.05,85.4369909061,1708.7398181219999,COR-Lactate-0.05gL-SCINUS-10sx10-450mW.txt
891.3126,SCINUS-Lactate,0.05,149.8314994726,2996.629989452,COR-Lactate-0.05gL-SCINUS-10sx10-450mW.txt
893.35,SCINUS-Lactate,0.05,79.1943517225,1583.8870344499999,COR-Lactate-0.05gL-SCINUS-10sx10-450mW.txt
895.3868,SCINUS-Lactate,0.05,97.1205502432,1942.411004864,COR-Lactate-0.05gL-SCINUS-10sx10-450mW.txt
897.4228,SCINUS-Lactate,0.05,167.9224837699,3358.4496753979997,COR-Lactate-0.05gL-SCINUS-10sx10-450mW.txt
899.4581,SCINUS-Lactate,0.05,83.4698233498,1669.3964669959998,COR-Lactate-0.05gL-SCINUS-10sx10-450mW.txt
901.4928,SCINUS-Lactate,0.05,49.6132084603,992.264169206,COR-Lactate-0.05gL-SCINUS-10sx10-450mW.txt
903.5268,SCINUS-Lactate,0.05,147.5073539271,2950.147078542,COR-Lactate-0.05gL-SCINUS-10sx10-450mW.txt
905.5601,SCINUS-Lactate,0.05,149.2679580616,2985.359161232,COR-Lactate-0.05gL-SCINUS-10sx10-450mW.txt
907.5927,SCINUS-Lactate,0.05,51.7835539409,1035.6710788179998,COR-Lactate-0.05gL-SCINUS-10sx10-450mW.txt
909.6246,SCINUS-Lactate,0.05,71.0579134996,1421.158269992,COR-Lactate-0.05gL-SCINUS-10sx10-450mW.txt
911.6558,SCINUS-Lactate,0.05,28.0786546081,561.573092162,COR-Lactate-0.05gL-SCINUS-10sx10-450mW.txt
913.6863,SCINUS-Lactate,0.05,3.3754460706,67.50892141199999,COR-Lactate-0.05gL-SCINUS-10sx10-450mW.txt
915.7162,SCINUS-Lactate,0.05,121.1751610736,2423.503221472,COR-Lactate-0.05gL-SCINUS-10sx10-450mW.txt
917.7453,SCINUS-Lactate,0.05,72.4770287904,1449.5405758079999,COR-Lactate-0.05gL-SCINUS-10sx10-450mW.txt
919.7738,SCINUS-Lactate,0.05,60.0215259435,1200.43051887,COR-Lactate-0.05gL-SCINUS-10sx10-450mW.txt
921.8016,SCINUS-Lactate,0.05,110.1003305697,2202.006611394,COR-Lactate-0.05gL-SCINUS-10sx10-450mW.txt
923.8287,SCINUS-Lactate,0.05,41.9705048933,839.410097866,COR-Lactate-0.05gL-SCINUS-10sx10-450mW.txt
925.8551,SCINUS-Lactate,0.05,58.4148952719,1168.297905438,COR-Lactate-0.05gL-SCINUS-10sx10-450mW.txt
927.8808,SCINUS-Lactate,0.05,12.8191704634,256.383409268,COR-Lactate-0.05gL-SCINUS-10sx10-450mW.txt
931.9301,SCINUS-Lactate,0.05,22.2226358289,444.452716578,COR-Lactate-0.05gL-SCINUS-10sx10-450mW.txt
933.9537,SCINUS-Lactate,0.05,0.0000000000,0,COR-Lactate-0.05gL-SCINUS-10sx10-450mW.txt
935.9767,SCINUS-Lactate,0.05,96.0052934719,1920.105869438,COR-Lactate-0.05gL-SCINUS-10sx10-450mW.txt
937.9989,SCINUS-Lactate,0.05,13.5704467383,271.40893476599996,COR-Lactate-0.05gL-SCINUS-10sx10-450mW.txt
940.0204,SCINUS-Lactate,0.05,-0.0000000000,0,COR-Lactate-0.05gL-SCINUS-10sx10-450mW.txt
942.0413,SCINUS-Lactate,0.05,84.4546930699,1689.093861398,COR-Lactate-0.05gL-SCINUS-10sx10-450mW.txt
