Spectrum,Nutrient,Concentration,RawIntensity,NormIntensity,File
2666.0628,SCINUS-Glutamine,0.04,51.2354078943,1280.8851973575001,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2667.3198,SCINUS-Glutamine,0.04,39.8428610095,996.0715252374999,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2668.5761,SCINUS-Glutamine,0.04,44.9821549672,1124.55387418,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2669.8318,SCINUS-Glutamine,0.04,32.0214889899,800.5372247475,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2671.0867,SCINUS-Glutamine,0.04,61.0551715659,1526.3792891474998,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2672.341,SCINUS-Glutamine,0.04,28.0956753075,702.3918826874999,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2673.5946,SCINUS-Glutamine,0.04,25.8987884032,647.46971008,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2674.8476,SCINUS-Glutamine,0.04,52.4567283712,1311.41820928,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2676.0998,SCINUS-Glutamine,0.04,1.5144872975,37.8621824375,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2677.3514,SCINUS-Glutamine,0.04,108.7896812145,2719.7420303625,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2678.6023,SCINUS-Glutamine,0.04,59.8293632129,1495.7340803225,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2679.8525,SCINUS-Glutamine,0.04,51.5034739598,1287.5868489949999,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2681.1021,SCINUS-Glutamine,0.04,40.1913986767,1004.7849669174999,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2682.3509,SCINUS-Glutamine,0.04,46.2947876993,1157.3696924825,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2683.5991,SCINUS-Glutamine,0.04,31.8453907719,796.1347692974999,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2684.8466,SCINUS-Glutamine,0.04,44.7539913999,1118.8497849975001,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2686.0935,SCINUS-Glutamine,0.04,26.4598072941,661.4951823524999,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2692.3175,SCINUS-Glutamine,0.04,50.4792017363,1261.9800434075,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2693.5603,SCINUS-Glutamine,0.04,47.2285445240,1180.7136131,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2694.8024,SCINUS-Glutamine,0.04,52.0570341911,1301.4258547775,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2696.0438,SCINUS-Glutamine,0.04,49.6797205485,1241.9930137125,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2697.2845,SCINUS-Glutamine,0.04,0.0000000000,0,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2698.5246,SCINUS-Glutamine,0.04,71.6181965279,1790.4549131975,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2699.764,SCINUS-Glutamine,0.04,58.5173393942,1462.933484855,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2701.0027,SCINUS-Glutamine,0.04,33.0442530664,826.10632666,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2702.2408,SCINUS-Glutamine,0.04,37.4329519492,935.82379873,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2703.4781,SCINUS-Glutamine,0.04,30.7376980719,768.4424517975,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2704.7148,SCINUS-Glutamine,0.04,32.3630123450,809.075308625,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2705.9508,SCINUS-Glutamine,0.04,44.9854852416,1124.63713104,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2707.1862,SCINUS-Glutamine,0.04,22.2696391139,556.7409778475,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2708.4209,SCINUS-Glutamine,0.04,58.1269555778,1453.173889445,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2709.6549,SCINUS-Glutamine,0.04,49.7042964133,1242.6074103325,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2710.8882,SCINUS-Glutamine,0.04,-0.0000000000,0,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2712.1208,SCINUS-Glutamine,0.04,88.7348651909,2218.3716297725,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2713.3528,SCINUS-Glutamine,0.04,66.0649941358,1651.6248533950002,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2714.5841,SCINUS-Glutamine,0.04,20.7343864929,518.3596623225,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2715.8147,SCINUS-Glutamine,0.04,68.0831064947,1702.0776623675001,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2717.0447,SCINUS-Glutamine,0.04,42.4112391510,1060.280978775,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2718.274,SCINUS-Glutamine,0.04,48.4524313756,1211.31078439,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2719.5026,SCINUS-Glutamine,0.04,66.6907438616,1667.2685965399999,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2720.7305,SCINUS-Glutamine,0.04,40.0567550539,1001.4188763474999,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2721.9578,SCINUS-Glutamine,0.04,45.6530857991,1141.3271449775,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2723.1843,SCINUS-Glutamine,0.04,-0.0000000000,0,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2724.4103,SCINUS-Glutamine,0.04,69.1953610607,1729.8840265175,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2725.6355,SCINUS-Glutamine,0.04,93.1553516542,2328.883791355,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2726.8601,SCINUS-Glutamine,0.04,42.0358835174,1050.897087935,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2728.084,SCINUS-Glutamine,0.04,76.2642936986,1906.6073424649999,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2729.3072,SCINUS-Glutamine,0.04,45.7711914196,1144.27978549,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2730.5297,SCINUS-Glutamine,0.04,59.2820822907,1482.0520572674998,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2731.7516,SCINUS-Glutamine,0.04,74.2297768884,1855.7444222099998,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2732.9728,SCINUS-Glutamine,0.04,37.5622798122,939.0569953050001,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2734.1934,SCINUS-Glutamine,0.04,62.6845988515,1567.1149712874999,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2735.4132,SCINUS-Glutamine,0.04,39.5988156276,989.9703906899999,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2736.6324,SCINUS-Glutamine,0.04,46.3505983955,1158.7649598875,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2737.851,SCINUS-Glutamine,0.04,48.9237430430,1223.093576075,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2739.0688,SCINUS-Glutamine,0.04,51.9890049366,1299.7251234149999,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2740.286,SCINUS-Glutamine,0.04,35.8044813958,895.1120348950001,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2741.5025,SCINUS-Glutamine,0.04,44.5768833434,1114.4220835849999,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2742.7183,SCINUS-Glutamine,0.04,30.2433016541,756.0825413525,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2743.9335,SCINUS-Glutamine,0.04,55.1106355775,1377.7658894375,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2745.148,SCINUS-Glutamine,0.04,61.3676647711,1534.1916192775,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2746.3618,SCINUS-Glutamine,0.04,36.1227071851,903.0676796275,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2747.575,SCINUS-Glutamine,0.04,18.1880504462,454.70126115499994,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2748.7875,SCINUS-Glutamine,0.04,45.1040184117,1127.6004602925,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2749.9993,SCINUS-Glutamine,0.04,95.2876121873,2382.1903046825,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2751.2105,SCINUS-Glutamine,0.04,59.0095634087,1475.2390852175,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2752.4209,SCINUS-Glutamine,0.04,45.4390305972,1135.97576493,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2753.6307,SCINUS-Glutamine,0.04,46.7696914606,1169.242286515,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2754.8399,SCINUS-Glutamine,0.04,10.0452739778,251.13184944500003,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2756.0484,SCINUS-Glutamine,0.04,64.8191219798,1620.478049495,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2757.2562,SCINUS-Glutamine,0.04,42.2455373908,1056.13843477,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2758.4633,SCINUS-Glutamine,0.04,41.6393111420,1040.98277855,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2759.6698,SCINUS-Glutamine,0.04,9.2761761059,231.90440264749998,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2760.8756,SCINUS-Glutamine,0.04,62.4429277164,1561.07319291,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2762.0807,SCINUS-Glutamine,0.04,25.3251805195,633.1295129875,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2763.2851,SCINUS-Glutamine,0.04,18.5050082447,462.6252061175,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2764.4889,SCINUS-Glutamine,0.04,32.8604454507,821.5111362675,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2765.6921,SCINUS-Glutamine,0.04,58.6289365376,1465.7234134399998,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2766.8945,SCINUS-Glutamine,0.04,30.9648375099,774.1209377475,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2768.0963,SCINUS-Glutamine,0.04,35.0209915371,875.5247884275001,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2769.2974,SCINUS-Glutamine,0.04,40.4104740303,1010.2618507575,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2770.4979,SCINUS-Glutamine,0.04,21.1663691125,529.1592278125,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2771.6977,SCINUS-Glutamine,0.04,49.4840015194,1237.100037985,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2772.8968,SCINUS-Glutamine,0.04,0.0000000000,0,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2774.0952,SCINUS-Glutamine,0.04,57.8198993151,1445.4974828775,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2775.293,SCINUS-Glutamine,0.04,68.8447891716,1721.11972929,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2776.4901,SCINUS-Glutamine,0.04,40.5078795534,1012.6969888350001,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2777.6866,SCINUS-Glutamine,0.04,42.5846358403,1064.6158960075,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2778.8824,SCINUS-Glutamine,0.04,32.6166082742,815.415206855,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2780.0775,SCINUS-Glutamine,0.04,16.7766045321,419.41511330249995,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2781.2719,SCINUS-Glutamine,0.04,17.3243138297,433.1078457425,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2782.4657,SCINUS-Glutamine,0.04,26.2535825292,656.33956323,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2783.6588,SCINUS-Glutamine,0.04,29.3553828627,733.8845715675,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2784.8513,SCINUS-Glutamine,0.04,16.9643603780,424.10900945,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2786.0431,SCINUS-Glutamine,0.04,20.7570005173,518.9250129325,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2787.2342,SCINUS-Glutamine,0.04,26.8887036497,672.2175912424999,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2788.4246,SCINUS-Glutamine,0.04,3.4891223478,87.228058695,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2789.6144,SCINUS-Glutamine,0.04,27.2688549890,681.721374725,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2790.8036,SCINUS-Glutamine,0.04,31.0670526229,776.6763155725,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2791.992,SCINUS-Glutamine,0.04,0.0000000000,0,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2793.1798,SCINUS-Glutamine,0.04,61.6836767434,1542.091918585,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2794.3669,SCINUS-Glutamine,0.04,3.1271570809,78.1789270225,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2795.5534,SCINUS-Glutamine,0.04,45.7996193318,1144.990483295,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2796.7392,SCINUS-Glutamine,0.04,48.8859700386,1222.149250965,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2797.9243,SCINUS-Glutamine,0.04,12.7882176586,319.70544146500004,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2799.1088,SCINUS-Glutamine,0.04,29.2636962370,731.592405925,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2800.2926,SCINUS-Glutamine,0.04,20.5356218729,513.3905468224999,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2801.4758,SCINUS-Glutamine,0.04,23.0519376700,576.29844175,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2802.6582,SCINUS-Glutamine,0.04,32.5470264701,813.6756617525,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2803.8401,SCINUS-Glutamine,0.04,40.5542298955,1013.8557473875,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2805.0212,SCINUS-Glutamine,0.04,38.1801238450,954.503096125,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2806.2017,SCINUS-Glutamine,0.04,48.6752083208,1216.88020802,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2807.3815,SCINUS-Glutamine,0.04,55.3744350931,1384.3608773274998,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2808.5607,SCINUS-Glutamine,0.04,29.7262034988,743.15508747,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2809.7392,SCINUS-Glutamine,0.04,30.0008046842,750.0201171049999,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2810.917,SCINUS-Glutamine,0.04,36.4180870389,910.4521759725,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2812.0942,SCINUS-Glutamine,0.04,41.1276781162,1028.191952905,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2813.2707,SCINUS-Glutamine,0.04,23.1085406567,577.7135164175,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2814.4465,SCINUS-Glutamine,0.04,48.8319065262,1220.797663155,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2815.6217,SCINUS-Glutamine,0.04,26.2279250056,655.69812514,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2816.7963,SCINUS-Glutamine,0.04,34.4919830853,862.2995771325,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2817.9701,SCINUS-Glutamine,0.04,56.2447708579,1406.1192714475,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2819.1433,SCINUS-Glutamine,0.04,45.1529322349,1128.8233058725,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2820.3158,SCINUS-Glutamine,0.04,30.7064936282,767.662340705,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2821.4877,SCINUS-Glutamine,0.04,10.8770802207,271.9270055175,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2822.6589,SCINUS-Glutamine,0.04,46.9264015113,1173.1600377825,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2823.8295,SCINUS-Glutamine,0.04,25.9810109779,649.5252744475,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2824.9994,SCINUS-Glutamine,0.04,-0.0000000000,0,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2826.1686,SCINUS-Glutamine,0.04,71.2264353622,1780.6608840549998,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2827.3372,SCINUS-Glutamine,0.04,36.1823139280,904.5578482,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2828.5051,SCINUS-Glutamine,0.04,48.4197206079,1210.4930151975,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2829.6723,SCINUS-Glutamine,0.04,15.2347307940,380.86826985,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2830.8389,SCINUS-Glutamine,0.04,44.5506940217,1113.7673505424998,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2832.0048,SCINUS-Glutamine,0.04,28.5214212154,713.035530385,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2833.1701,SCINUS-Glutamine,0.04,46.8668310870,1171.670777175,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2834.3347,SCINUS-Glutamine,0.04,35.3046876784,882.61719196,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2835.4986,SCINUS-Glutamine,0.04,23.2108116691,580.2702917275,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2836.6619,SCINUS-Glutamine,0.04,25.4025120098,635.062800245,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2837.8246,SCINUS-Glutamine,0.04,33.7749533531,844.3738338275,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2838.9865,SCINUS-Glutamine,0.04,40.7226324402,1018.065811005,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2840.1478,SCINUS-Glutamine,0.04,35.7021296564,892.5532414099999,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2841.3085,SCINUS-Glutamine,0.04,14.5888997181,364.7224929525,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2842.4685,SCINUS-Glutamine,0.04,27.0058407952,675.14601988,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2843.6278,SCINUS-Glutamine,0.04,0.0000000000,0,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2844.7864,SCINUS-Glutamine,0.04,57.7410133178,1443.525332945,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2845.9445,SCINUS-Glutamine,0.04,27.3812628205,684.5315705125,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2847.1018,SCINUS-Glutamine,0.04,26.5012099615,662.5302490375,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2848.2585,SCINUS-Glutamine,0.04,49.6327057712,1240.81764428,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2849.4145,SCINUS-Glutamine,0.04,19.0165446663,475.4136166575,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2850.5699,SCINUS-Glutamine,0.04,31.8716948806,796.792372015,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2851.7246,SCINUS-Glutamine,0.04,36.9171555871,922.9288896774999,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2852.8787,SCINUS-Glutamine,0.04,18.0994920783,452.4873019575,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2854.0321,SCINUS-Glutamine,0.04,56.6225361031,1415.5634025775,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2855.1848,SCINUS-Glutamine,0.04,85.9540895705,2148.8522392625,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2856.3369,SCINUS-Glutamine,0.04,63.2117858525,1580.2946463125,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2857.4883,SCINUS-Glutamine,0.04,72.4631626738,1811.579066845,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2858.6391,SCINUS-Glutamine,0.04,82.3602516723,2059.0062918075,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2859.7892,SCINUS-Glutamine,0.04,83.5028224181,2087.5705604524996,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2860.9386,SCINUS-Glutamine,0.04,70.8890314486,1772.2257862149997,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2862.0874,SCINUS-Glutamine,0.04,61.6591645556,1541.47911389,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2863.2356,SCINUS-Glutamine,0.04,106.6647963631,2666.6199090775,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2864.3831,SCINUS-Glutamine,0.04,98.9015969049,2472.5399226225,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2865.5299,SCINUS-Glutamine,0.04,113.5944908948,2839.86227237,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2866.6761,SCINUS-Glutamine,0.04,110.7060635800,2767.6515895000002,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2867.8216,SCINUS-Glutamine,0.04,133.3143512351,3332.8587808774996,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2868.9664,SCINUS-Glutamine,0.04,140.2691307119,3506.7282677975,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2870.1106,SCINUS-Glutamine,0.04,138.6741745857,3466.8543646425,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2871.2542,SCINUS-Glutamine,0.04,171.2607742136,4281.5193553399995,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2872.397,SCINUS-Glutamine,0.04,131.9467429820,3298.6685745499994,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2873.5393,SCINUS-Glutamine,0.04,84.6197353308,2115.49338327,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2874.6808,SCINUS-Glutamine,0.04,159.8748458275,3996.8711456875,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2875.8218,SCINUS-Glutamine,0.04,197.7023091925,4942.5577298125,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2876.962,SCINUS-Glutamine,0.04,194.2709242360,4856.7731059,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2878.1016,SCINUS-Glutamine,0.04,169.7504504867,4243.7612621675,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2879.2406,SCINUS-Glutamine,0.04,140.4557911987,3511.3947799675,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2880.3789,SCINUS-Glutamine,0.04,131.7933287711,3294.8332192774997,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2881.5165,SCINUS-Glutamine,0.04,161.0647497261,4026.6187431524995,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2882.6535,SCINUS-Glutamine,0.04,159.0647101344,3976.61775336,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2883.7899,SCINUS-Glutamine,0.04,155.0565407047,3876.4135176175,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2884.9255,SCINUS-Glutamine,0.04,150.1119915005,3752.7997875125,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2886.0606,SCINUS-Glutamine,0.04,180.4384532582,4510.961331455001,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2887.1949,SCINUS-Glutamine,0.04,166.3556219226,4158.890548065,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2888.3286,SCINUS-Glutamine,0.04,141.3734281313,3534.3357032824997,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2889.4617,SCINUS-Glutamine,0.04,164.7467762158,4118.669405395,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2890.5941,SCINUS-Glutamine,0.04,136.3922019636,3409.80504909,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2891.7259,SCINUS-Glutamine,0.04,194.4974369946,4862.435924865,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2892.857,SCINUS-Glutamine,0.04,181.1719026234,4529.297565585,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2893.9874,SCINUS-Glutamine,0.04,134.8055217216,3370.13804304,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2895.1172,SCINUS-Glutamine,0.04,137.3473705589,3433.6842639725,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2896.2463,SCINUS-Glutamine,0.04,173.3195198556,4332.987996389999,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2897.3748,SCINUS-Glutamine,0.04,177.8432363827,4446.0809095675,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2898.5027,SCINUS-Glutamine,0.04,163.6819512410,4092.048781025,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2899.6298,SCINUS-Glutamine,0.04,151.8718340189,3796.7958504724998,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2900.7564,SCINUS-Glutamine,0.04,146.6036624567,3665.0915614174996,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2901.8822,SCINUS-Glutamine,0.04,222.6316684680,5565.7917117,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2903.0075,SCINUS-Glutamine,0.04,179.8389179610,4495.972949025,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2904.132,SCINUS-Glutamine,0.04,182.6257917855,4565.6447946375,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2905.2559,SCINUS-Glutamine,0.04,145.7419980123,3643.5499503075,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2906.3792,SCINUS-Glutamine,0.04,184.9572995311,4623.9324882775,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2907.5018,SCINUS-Glutamine,0.04,188.3593454904,4708.983637259999,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2908.6238,SCINUS-Glutamine,0.04,171.1117030439,4277.7925760975,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2909.7451,SCINUS-Glutamine,0.04,186.4066697642,4660.166744104999,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2910.8657,SCINUS-Glutamine,0.04,203.6360714044,5090.901785110001,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2911.9858,SCINUS-Glutamine,0.04,217.9329432086,5448.323580214999,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2913.1051,SCINUS-Glutamine,0.04,201.5970371434,5039.925928585,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2914.2238,SCINUS-Glutamine,0.04,217.9337409270,5448.343523175,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
2915.3419,SCINUS-Glutamine,0.04,198.4423566124,4961.05891531,COR-Glutamine-0.04-SCINUS-10sx10-450mW.txt
