Spectrum,Nutrient,Concentration,Intensity,File
2331.5743,D1-CNR-Glucose,10.1,483.4754064864,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2333.0047,D1-CNR-Glucose,10.1,305.7437834841,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2334.4344,D1-CNR-Glucose,10.1,179.6856051549,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2335.8633,D1-CNR-Glucose,10.1,90.5378906983,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2337.2915,D1-CNR-Glucose,10.1,52.3954178970,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2338.7191,D1-CNR-Glucose,10.1,78.4508208863,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2340.1459,D1-CNR-Glucose,10.1,55.5253265479,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2341.572,D1-CNR-Glucose,10.1,46.6936529426,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2342.9974,D1-CNR-Glucose,10.1,30.7294397667,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2344.422,D1-CNR-Glucose,10.1,28.5410904130,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2345.846,D1-CNR-Glucose,10.1,37.6624646665,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2347.2693,D1-CNR-Glucose,10.1,23.6088798996,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2348.6918,D1-CNR-Glucose,10.1,34.6825379866,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2350.1136,D1-CNR-Glucose,10.1,20.1922378388,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2351.5347,D1-CNR-Glucose,10.1,29.8220685877,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2352.9551,D1-CNR-Glucose,10.1,41.7059336657,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2354.3748,D1-CNR-Glucose,10.1,21.5679919336,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2355.7938,D1-CNR-Glucose,10.1,30.5603837757,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2357.2121,D1-CNR-Glucose,10.1,35.8561133114,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2360.0465,D1-CNR-Glucose,10.1,0.0000000000,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2361.4626,D1-CNR-Glucose,10.1,44.7629831664,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2362.8781,D1-CNR-Glucose,10.1,46.8421551926,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2364.2928,D1-CNR-Glucose,10.1,20.2567996714,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2365.7068,D1-CNR-Glucose,10.1,2.4694920451,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2367.1201,D1-CNR-Glucose,10.1,58.0810572728,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2368.5327,D1-CNR-Glucose,10.1,33.2821151158,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2369.9445,D1-CNR-Glucose,10.1,12.5254533753,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2371.3557,D1-CNR-Glucose,10.1,12.8557213186,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2372.7662,D1-CNR-Glucose,10.1,29.3657617348,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2374.1759,D1-CNR-Glucose,10.1,20.6553203944,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2375.585,D1-CNR-Glucose,10.1,43.6569156738,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2376.9933,D1-CNR-Glucose,10.1,30.7899002044,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2378.4009,D1-CNR-Glucose,10.1,45.1030421502,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2379.8078,D1-CNR-Glucose,10.1,8.8494585287,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2381.214,D1-CNR-Glucose,10.1,14.1945864979,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2382.6195,D1-CNR-Glucose,10.1,47.7255624614,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2384.0243,D1-CNR-Glucose,10.1,17.1548551918,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2385.4284,D1-CNR-Glucose,10.1,39.0229333453,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2386.8318,D1-CNR-Glucose,10.1,47.0630977962,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2388.2344,D1-CNR-Glucose,10.1,27.4758703713,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2389.6364,D1-CNR-Glucose,10.1,4.1449604165,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2391.0376,D1-CNR-Glucose,10.1,0.0000000000,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2392.4382,D1-CNR-Glucose,10.1,27.9436649341,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2393.838,D1-CNR-Glucose,10.1,25.3854042240,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2395.2371,D1-CNR-Glucose,10.1,38.6281317932,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2396.6355,D1-CNR-Glucose,10.1,15.6410861871,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2398.0333,D1-CNR-Glucose,10.1,2.6096343411,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2399.4303,D1-CNR-Glucose,10.1,15.0954467867,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2400.8266,D1-CNR-Glucose,10.1,58.9345400362,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2402.2221,D1-CNR-Glucose,10.1,27.9916736335,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2403.617,D1-CNR-Glucose,10.1,24.0391146279,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2405.0112,D1-CNR-Glucose,10.1,41.1225695535,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2406.4047,D1-CNR-Glucose,10.1,58.4087610695,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2407.7974,D1-CNR-Glucose,10.1,25.1750784944,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2409.1895,D1-CNR-Glucose,10.1,28.0264896507,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2410.5808,D1-CNR-Glucose,10.1,21.6040798496,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2411.9715,D1-CNR-Glucose,10.1,5.9605478752,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2413.3614,D1-CNR-Glucose,10.1,54.4677873841,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2414.7507,D1-CNR-Glucose,10.1,29.1882299514,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2416.1392,D1-CNR-Glucose,10.1,43.3337419966,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2417.527,D1-CNR-Glucose,10.1,57.5903890533,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2418.9141,D1-CNR-Glucose,10.1,33.2160762223,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2420.3006,D1-CNR-Glucose,10.1,27.6690348580,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2421.6863,D1-CNR-Glucose,10.1,48.3687559125,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2423.0713,D1-CNR-Glucose,10.1,38.3729515907,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2424.4556,D1-CNR-Glucose,10.1,31.8259704531,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2425.8392,D1-CNR-Glucose,10.1,4.1005235139,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2427.2221,D1-CNR-Glucose,10.1,58.1280127977,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2428.6042,D1-CNR-Glucose,10.1,37.8093998911,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2429.9857,D1-CNR-Glucose,10.1,40.3761819602,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2431.3665,D1-CNR-Glucose,10.1,27.1295528104,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2432.7466,D1-CNR-Glucose,10.1,5.8195132012,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2434.126,D1-CNR-Glucose,10.1,7.1831136043,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2435.5046,D1-CNR-Glucose,10.1,78.6064144062,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2436.8826,D1-CNR-Glucose,10.1,54.1211944439,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2438.2599,D1-CNR-Glucose,10.1,24.2348984156,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2439.6364,D1-CNR-Glucose,10.1,32.2723982115,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2441.0123,D1-CNR-Glucose,10.1,29.8452263838,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2442.3874,D1-CNR-Glucose,10.1,46.1263444774,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2443.7619,D1-CNR-Glucose,10.1,29.7809950936,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2445.1356,D1-CNR-Glucose,10.1,51.3035419009,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2446.5087,D1-CNR-Glucose,10.1,50.7948658441,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2447.881,D1-CNR-Glucose,10.1,15.7452165510,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2449.2526,D1-CNR-Glucose,10.1,31.1196581173,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2450.6236,D1-CNR-Glucose,10.1,45.8598278182,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2451.9938,D1-CNR-Glucose,10.1,69.3993808333,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2453.3634,D1-CNR-Glucose,10.1,33.5788914789,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2454.7322,D1-CNR-Glucose,10.1,21.2063944208,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2456.1003,D1-CNR-Glucose,10.1,17.1586073810,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2457.4678,D1-CNR-Glucose,10.1,40.2227926837,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2458.8345,D1-CNR-Glucose,10.1,0.0000000000,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2460.2005,D1-CNR-Glucose,10.1,54.9095074346,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2461.5658,D1-CNR-Glucose,10.1,44.8714331621,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2462.9305,D1-CNR-Glucose,10.1,4.3929254864,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2464.2944,D1-CNR-Glucose,10.1,49.4963911096,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2465.6576,D1-CNR-Glucose,10.1,26.4454686867,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2467.0201,D1-CNR-Glucose,10.1,39.8036391272,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2468.382,D1-CNR-Glucose,10.1,34.2864279519,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2469.7431,D1-CNR-Glucose,10.1,37.0238341049,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2471.1035,D1-CNR-Glucose,10.1,43.2394810133,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2472.4632,D1-CNR-Glucose,10.1,36.8694019320,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2473.8223,D1-CNR-Glucose,10.1,14.5883917669,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2475.1806,D1-CNR-Glucose,10.1,50.8041568831,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2476.5382,D1-CNR-Glucose,10.1,28.7633894426,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2477.8952,D1-CNR-Glucose,10.1,35.4040632771,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2479.2514,D1-CNR-Glucose,10.1,11.7489199630,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2480.6069,D1-CNR-Glucose,10.1,49.2418236949,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2481.9617,D1-CNR-Glucose,10.1,27.5149903650,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2483.3159,D1-CNR-Glucose,10.1,31.3398553931,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2484.6693,D1-CNR-Glucose,10.1,29.7852085514,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2486.022,D1-CNR-Glucose,10.1,42.5403517893,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2487.3741,D1-CNR-Glucose,10.1,26.6868564571,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2488.7254,D1-CNR-Glucose,10.1,31.0677907696,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2490.0761,D1-CNR-Glucose,10.1,44.0112874627,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2491.426,D1-CNR-Glucose,10.1,35.3207379152,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2492.7752,D1-CNR-Glucose,10.1,17.8112982731,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2494.1238,D1-CNR-Glucose,10.1,23.7976171753,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2495.4716,D1-CNR-Glucose,10.1,35.0340673443,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2496.8188,D1-CNR-Glucose,10.1,8.0608192235,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2498.1653,D1-CNR-Glucose,10.1,19.1561391704,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2499.511,D1-CNR-Glucose,10.1,38.3260252617,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2500.8561,D1-CNR-Glucose,10.1,24.9735354685,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2502.2004,D1-CNR-Glucose,10.1,21.9379106928,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2503.5441,D1-CNR-Glucose,10.1,24.1884594719,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2504.8871,D1-CNR-Glucose,10.1,38.7623468660,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2506.2293,D1-CNR-Glucose,10.1,12.3380927373,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2507.5709,D1-CNR-Glucose,10.1,24.7200936911,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2508.9118,D1-CNR-Glucose,10.1,18.3226374666,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2510.252,D1-CNR-Glucose,10.1,19.2280456444,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2511.5915,D1-CNR-Glucose,10.1,33.6759397414,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2512.9303,D1-CNR-Glucose,10.1,17.9799419667,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2514.2684,D1-CNR-Glucose,10.1,43.7214174780,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2515.6058,D1-CNR-Glucose,10.1,37.1725212163,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2516.9425,D1-CNR-Glucose,10.1,30.7239285176,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2518.2785,D1-CNR-Glucose,10.1,26.8981987091,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2519.6138,D1-CNR-Glucose,10.1,14.4735691348,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2520.9484,D1-CNR-Glucose,10.1,32.8482341321,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2522.2824,D1-CNR-Glucose,10.1,10.5810907921,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2523.6156,D1-CNR-Glucose,10.1,9.9529819473,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2524.9482,D1-CNR-Glucose,10.1,55.1545985304,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2526.28,D1-CNR-Glucose,10.1,28.2011104882,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2527.6112,D1-CNR-Glucose,10.1,28.7295784165,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2528.9416,D1-CNR-Glucose,10.1,13.8658198324,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2530.2714,D1-CNR-Glucose,10.1,7.3316796361,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2531.6004,D1-CNR-Glucose,10.1,26.2790413570,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2532.9288,D1-CNR-Glucose,10.1,34.3630775087,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2534.2565,D1-CNR-Glucose,10.1,27.3512482150,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2535.5835,D1-CNR-Glucose,10.1,27.4169993862,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2536.9098,D1-CNR-Glucose,10.1,27.4730166298,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2538.2354,D1-CNR-Glucose,10.1,22.7695668504,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2539.5603,D1-CNR-Glucose,10.1,18.9512140991,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2540.8845,D1-CNR-Glucose,10.1,10.8104577860,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2542.208,D1-CNR-Glucose,10.1,37.4514885222,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2543.5309,D1-CNR-Glucose,10.1,16.0896164466,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2544.853,D1-CNR-Glucose,10.1,14.4957197878,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2546.1745,D1-CNR-Glucose,10.1,37.6456467837,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2547.4952,D1-CNR-Glucose,10.1,30.7828903466,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2548.8153,D1-CNR-Glucose,10.1,24.6347003949,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2550.1347,D1-CNR-Glucose,10.1,32.2967675646,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2551.4533,D1-CNR-Glucose,10.1,0.0000000000,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2552.7713,D1-CNR-Glucose,10.1,28.8825023556,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2554.0886,D1-CNR-Glucose,10.1,5.9081719599,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2555.4052,D1-CNR-Glucose,10.1,10.3787793483,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2556.7211,D1-CNR-Glucose,10.1,30.6138046273,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2558.0364,D1-CNR-Glucose,10.1,17.6324758906,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2559.3509,D1-CNR-Glucose,10.1,16.5154849552,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2560.6648,D1-CNR-Glucose,10.1,20.9794540168,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2561.9779,D1-CNR-Glucose,10.1,23.4556602288,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2563.2904,D1-CNR-Glucose,10.1,21.8892085244,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2564.6021,D1-CNR-Glucose,10.1,14.1832272358,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2565.9132,D1-CNR-Glucose,10.1,45.1964405072,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2567.2236,D1-CNR-Glucose,10.1,23.6515809143,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2568.5333,D1-CNR-Glucose,10.1,22.4307192168,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2569.8423,D1-CNR-Glucose,10.1,22.6913342669,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2571.1506,D1-CNR-Glucose,10.1,20.7357353637,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2572.4583,D1-CNR-Glucose,10.1,16.5062169871,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2573.7652,D1-CNR-Glucose,10.1,2.0493538647,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2575.0715,D1-CNR-Glucose,10.1,42.5583879685,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2576.377,D1-CNR-Glucose,10.1,23.1492740308,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2577.6819,D1-CNR-Glucose,10.1,26.8483202918,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2578.9861,D1-CNR-Glucose,10.1,26.4199079394,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2580.2896,D1-CNR-Glucose,10.1,25.1436574002,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2581.5924,D1-CNR-Glucose,10.1,34.9827992056,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2582.8945,D1-CNR-Glucose,10.1,15.7516507302,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2584.196,D1-CNR-Glucose,10.1,24.2976408765,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2586.7968,D1-CNR-Glucose,10.1,54.1235893434,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2588.0962,D1-CNR-Glucose,10.1,18.3144724399,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2589.3948,D1-CNR-Glucose,10.1,23.3360359892,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2590.6928,D1-CNR-Glucose,10.1,22.1642979514,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2591.9901,D1-CNR-Glucose,10.1,4.5300139200,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2593.2868,D1-CNR-Glucose,10.1,34.2553286517,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2594.5827,D1-CNR-Glucose,10.1,13.1383553062,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2595.8779,D1-CNR-Glucose,10.1,15.5798243578,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2597.1725,D1-CNR-Glucose,10.1,22.3034182478,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2598.4664,D1-CNR-Glucose,10.1,26.3746579359,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2599.7596,D1-CNR-Glucose,10.1,18.5722189744,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2601.0521,D1-CNR-Glucose,10.1,18.0594221658,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2602.3439,D1-CNR-Glucose,10.1,5.8764464757,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2603.635,D1-CNR-Glucose,10.1,11.8191598691,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2604.9255,D1-CNR-Glucose,10.1,0.0000000000,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2607.5043,D1-CNR-Glucose,10.1,55.8692486655,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2608.7927,D1-CNR-Glucose,10.1,16.8295444561,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2610.0804,D1-CNR-Glucose,10.1,27.3242978734,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2611.3674,D1-CNR-Glucose,10.1,29.2349180789,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2612.6537,D1-CNR-Glucose,10.1,29.6111452896,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2613.9394,D1-CNR-Glucose,10.1,18.3022502431,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2615.2243,D1-CNR-Glucose,10.1,14.4663272877,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2616.5086,D1-CNR-Glucose,10.1,24.8079672489,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2617.7922,D1-CNR-Glucose,10.1,21.9255120000,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2619.0751,D1-CNR-Glucose,10.1,7.2099955244,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2620.3573,D1-CNR-Glucose,10.1,0.0000000000,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2621.6389,D1-CNR-Glucose,10.1,71.7087335753,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2622.9197,D1-CNR-Glucose,10.1,32.6047235834,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2624.1999,D1-CNR-Glucose,10.1,28.6116360807,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2625.4794,D1-CNR-Glucose,10.1,17.8328421331,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2626.7582,D1-CNR-Glucose,10.1,28.3251988091,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2628.0363,D1-CNR-Glucose,10.1,23.9516606264,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2629.3137,D1-CNR-Glucose,10.1,31.4004127835,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2630.5905,D1-CNR-Glucose,10.1,11.7710374835,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2631.8666,D1-CNR-Glucose,10.1,16.2779410977,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2633.1419,D1-CNR-Glucose,10.1,39.2234843594,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2634.4167,D1-CNR-Glucose,10.1,41.0953853873,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2635.6907,D1-CNR-Glucose,10.1,6.3313914731,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2636.964,D1-CNR-Glucose,10.1,11.6032725336,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
2638.2367,D1-CNR-Glucose,10.1,24.9342172433,COR-D1-CNR-Glucose-10.1gL-10sx10-450mW.txt
